id,value_0day_0hr,value_0day_1hr,value_0day_2hr,value_0day_3hr,value_0day_4hr,value_0day_5hr,value_0day_6hr,value_0day_7hr,value_0day_8hr,value_0day_9hr,value_0day_10hr,value_0day_11hr,value_0day_12hr,value_0day_13hr,value_0day_14hr,value_0day_15hr,value_0day_16hr,value_0day_17hr,value_0day_18hr,value_0day_19hr,value_0day_20hr,value_0day_21hr,value_0day_22hr,value_0day_23hr,value_1day_0hr,value_1day_1hr,value_1day_2hr,value_1day_3hr,value_1day_4hr,value_1day_5hr,value_1day_6hr,value_1day_7hr,value_1day_8hr,value_1day_9hr,value_1day_10hr,value_1day_11hr,value_1day_12hr,value_1day_13hr,value_1day_14hr,value_1day_15hr,value_1day_16hr,value_1day_17hr,value_1day_18hr,value_1day_19hr,value_1day_20hr,value_1day_21hr,value_1day_22hr,value_1day_23hr
1111629099,27.0,28.0,29.0,25.0,28.0,27.66666666666667,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0
1111629099,28.0,29.0,25.0,28.0,27.66666666666667,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0
1111629099,29.0,25.0,28.0,27.66666666666667,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0
1111629099,25.0,28.0,27.66666666666667,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0
1111629099,28.0,27.66666666666667,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0
1111629099,27.66666666666667,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0
1111629099,42.0,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45
1111629099,29.0,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0
1111629099,29.0,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0
1111629099,20.0,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0
1111629099,22.431034482758626,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0
1111629099,17.551724137931036,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0
1111629099,16.050847457627118,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0
1111629099,15.0,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0
1111629099,14.94915254237288,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0
1111629099,13.932203389830509,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0
1111629099,13.881355932203393,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0
1111629099,13.551724137931034,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,14.0
1111629099,13.68421052631579,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,14.0,15.0
1111629099,13.137931034482758,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,14.0,15.0,15.0
1111629099,13.637931034482758,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,14.0,15.0,15.0,14.0
1111629099,13.948275862068966,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,14.0,15.0,15.0,14.0,13.0
1111629099,14.79310344827586,22.576271186440678,28.728813559322035,28.54237288135593,4.0,23.0,29.0,27.728813559322035,28.0,28.0,27.0,26.0,25.0,18.0,16.0,14.0,17.0,14.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,24.0,31.0,30.0,29.0,25.0,28.0,28.45,30.0,28.0,27.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,14.0,15.0,15.0,14.0,13.0,13.0
